mesh 2,mesh 2,mesh 2,nuclide,score,mean,std. dev.
611,1,1,total,"(n,Xt)",1.0335815170538187e-06,2.9991836708503883e-07
611,1,1,total,heating-local,5.233633239806808,1.4153328273089565
611,1,1,total,absorption,4.1256299926054645e-06,1.1100882598899716e-06
612,1,1,total,flux,0.00012648087976852864,2.408577389666386e-05
612,1,1,total,"(n,Xt)",1.2995320999445242e-06,6.695564670700422e-07
612,1,1,total,heating-local,6.339899218639942,3.193732166671941
612,1,1,total,absorption,4.644948592513585e-06,2.073495967182479e-06
613,1,1,total,flux,0.00013059453111028945,2.336119571102028e-05
613,1,1,total,"(n,Xt)",1.377193802615141e-06,4.96616344232647e-07
613,1,1,total,heating-local,6.713550813144654,2.366491318248854
613,1,1,total,absorption,4.032353025106492e-06,1.658750198875813e-06
614,1,1,total,flux,9.535219792396616e-05,2.115504159681357e-05
614,1,1,total,"(n,Xt)",7.110047700938575e-07,2.612524309145298e-07
614,1,1,total,heating-local,3.471168926068926,1.2444144835122548
614,1,1,total,absorption,9.920856413857027e-07,2.940792957809219e-07
615,1,1,total,flux,8.079264519361457e-05,2.1703555225297784e-05
615,1,1,total,"(n,Xt)",3.3981584418657144e-07,7.716628532941247e-08
615,1,1,total,heating-local,2.224040201420184,0.6794871979389355
615,1,1,total,absorption,9.150227379145001e-07,4.4901599821184656e-07
616,1,1,total,flux,7.165708911638014e-05,1.5056174135462946e-05
616,1,1,total,"(n,Xt)",2.714841378253921e-07,6.877451790905866e-08
616,1,1,total,heating-local,1.9389411658741298,0.6670827693251953
616,1,1,total,absorption,2.673240466771717e-06,1.6328315004868252e-06
617,1,1,total,flux,6.554187187647208e-05,1.472774247010357e-05
617,1,1,total,"(n,Xt)",2.456992846900678e-07,5.984969049717309e-08
617,1,1,total,heating-local,2.0820732005418137,0.8003828042500432
617,1,1,total,absorption,2.932000018350676e-06,1.9444876936773624e-06
618,1,1,total,flux,7.704400972690353e-05,2.11607654124276e-05
618,1,1,total,"(n,Xt)",2.3024848376734212e-07,8.037635237184222e-08
618,1,1,total,heating-local,2.2396302686697798,0.6287689448885873
618,1,1,total,absorption,2.6576614972041718e-06,1.3997056216097573e-06
619,1,1,total,flux,4.784916190860472e-05,1.006360023259357e-05
619,1,1,total,"(n,Xt)",7.735707463733133e-08,3.73620631285242e-08
619,1,1,total,heating-local,1.214518402549638,0.403446431468948
619,1,1,total,absorption,4.395041121470588e-06,2.4043686153979547e-06
