mesh 2,mesh 2,mesh 2,nuclide,score,mean,std. dev.
610,1,1,total,"(n,Xt)",1.167731671512281e-06,2.616826615155158e-07
610,1,1,total,heating-local,6.590374737276872,1.1295599729467063
610,1,1,total,absorption,1.0883670567470563e-05,4.720099697149983e-06
611,1,1,total,flux,0.00017148827958602143,3.165007843379419e-05
611,1,1,total,"(n,Xt)",1.495462706846324e-06,4.206587113906156e-07
611,1,1,total,heating-local,8.084868851195944,2.0144703757768454
611,1,1,total,absorption,5.717621009890512e-06,1.7433027229668303e-06
612,1,1,total,flux,0.00014575733987402234,2.4167631321713393e-05
612,1,1,total,"(n,Xt)",1.1562810376073578e-06,2.779809777196497e-07
612,1,1,total,heating-local,6.6989587885839255,1.2189321764839691
612,1,1,total,absorption,3.683514078304196e-06,1.2318186301743766e-06
613,1,1,total,flux,0.0001348121691140813,3.066982108276869e-05
613,1,1,total,"(n,Xt)",8.223630029245087e-07,1.8101333643869256e-07
613,1,1,total,heating-local,6.3730995798958885,1.662239700784082
613,1,1,total,absorption,7.727240753871453e-06,3.739632577017668e-06
614,1,1,total,flux,0.00010354974501280711,2.392291852444763e-05
614,1,1,total,"(n,Xt)",6.479450027115085e-07,1.7066815780469386e-07
614,1,1,total,heating-local,5.346252447519707,2.0416134718305123
614,1,1,total,absorption,3.736180288484674e-06,1.8683341832765954e-06
615,1,1,total,flux,8.372340476271735e-05,1.984462638622679e-05
615,1,1,total,"(n,Xt)",3.7660356665964596e-07,8.469797198987897e-08
615,1,1,total,heating-local,2.648429459706453,0.6167876843594846
615,1,1,total,absorption,4.243304521669106e-06,1.8862819772489034e-06
616,1,1,total,flux,9.814456228778429e-05,2.744415218512259e-05
616,1,1,total,"(n,Xt)",5.714172077709658e-07,1.3254447869629881e-07
616,1,1,total,heating-local,4.046657632428427,1.056510697608431
616,1,1,total,absorption,8.579223063851844e-06,3.7348654143613287e-06
617,1,1,total,flux,8.116268057075139e-05,2.901401304966581e-05
617,1,1,total,"(n,Xt)",4.1214935116812934e-07,1.592986662941786e-07
617,1,1,total,heating-local,3.2154224306579975,1.6097362211628752
617,1,1,total,absorption,5.5587956829797616e-06,2.9346383858356133e-06
618,1,1,total,flux,9.810211682597517e-05,4.008353657772895e-05
618,1,1,total,"(n,Xt)",1.9534639704785452e-07,8.62401270580953e-08
618,1,1,total,heating-local,5.939144677080408,4.486961888992056
618,1,1,total,absorption,1.0399434582108149e-05,4.288570330187202e-06
619,1,1,total,flux,6.294110401841188e-05,2.759784762544906e-05
619,1,1,total,"(n,Xt)",2.673072112540756e-08,2.4930141186362324e-08
619,1,1,total,heating-local,4.878558501955598,4.314295634925688
619,1,1,total,absorption,4.778310752480623e-06,1.8308998300770484e-06
